Step,Layer,Head,Sparsity
1,27,3,0.1681
1,27,4,0.2096
1,27,5,0.2272
1,27,6,0.3444
1,27,7,0.5027
1,27,8,0.4004
1,27,9,0.1471
1,27,10,0.3644
1,27,11,0.186
1,27,12,0.4018
1,27,13,0.1341
1,27,14,0.3156
1,27,15,0.4629
1,27,16,0.1101
1,27,17,0.1623
1,27,18,0.2293
1,27,19,0.4047
1,27,20,0.5649
1,27,21,0.0812
1,27,22,0.3622
1,27,23,0.3025
1,27,24,0.1865
1,27,25,0.4485
1,27,26,0.2886
1,27,27,0.2373
1,27,28,0.2495
1,27,29,0.4396
1,27,30,0.4169
1,27,31,0.3951
1,27,32,0.3387
1,27,33,0.033
1,27,34,0.1802
1,27,35,0.4945
1,27,36,0.6579
1,27,37,0.1643
1,27,38,0.2547
1,27,39,0.1202
1,28,0,0.2992
1,28,1,0.6239
1,28,2,0.2513
1,28,3,0.3006
1,28,4,0.249
1,28,5,0.13
1,28,6,0.3974
1,28,7,0.3518
1,28,8,0.269
1,28,9,0.5003
1,28,10,0.0807
1,28,11,0.0835
1,28,12,0.1115
1,28,13,0.4051
1,28,14,0.2772
1,28,15,0.2765
1,28,16,0.0749
1,28,17,0.016
1,28,18,0.1071
1,28,19,0.3699
1,28,20,0.1765
1,28,21,0.3568
1,28,22,0.2306
1,28,23,0.5324
1,28,24,0.4562
1,28,25,0.3975
1,28,26,0.2471
1,28,27,0.2083
1,28,28,0.0971
1,28,29,0.4567
1,28,30,0.5163
1,28,31,0.151
1,28,32,0.3117
1,28,33,0.1055
1,28,34,0.4806
1,28,35,0.2274
1,28,36,0.1868
1,28,37,0.0997
1,28,38,0.1422
1,28,39,0.2306
1,29,0,0.5021
1,29,1,0.2966
1,29,2,0.3984
1,29,3,0.6731
1,29,4,0.0613
1,29,5,0.2096
1,29,6,0.2003
1,29,7,0.4244
1,29,8,0.0224
1,29,9,0.0713
1,29,10,0.5412
1,29,11,0.1839
1,29,12,0.304
1,29,13,0.4801
1,29,14,0.6739
1,29,15,0.5414
1,29,16,0.2659
1,29,17,0.0881
1,29,18,0.1343
1,29,19,0.1534
1,29,20,0.4195
1,29,21,0.0888
1,29,22,0.1143
1,29,23,0.3843
1,29,24,0.4703
1,29,25,0.6917
1,29,26,0.0353
1,29,27,0.3018
1,29,28,0.0562
1,29,29,0.1174
1,29,30,0.29
1,29,31,0.1988
1,29,32,0.3115
1,29,33,0.1333
1,29,34,0.1488
1,29,35,0.0617
1,29,36,0.2068
1,29,37,0.0353
1,29,38,0.5895
1,29,39,0.4267
1,30,0,0.3086
1,30,1,0.3961
1,30,2,0.0952
1,30,3,0.4719
1,30,4,0.4298
1,30,5,0.3609
1,30,6,0.431
1,30,7,0.4125
1,30,8,0.545
1,30,9,0.0667
1,30,10,0.418
1,30,11,0.4004
1,30,12,0.3407
1,30,13,0.1615
1,30,14,0.2677
1,30,15,0.5036
1,30,16,0.5696
1,30,17,0.0813
1,30,18,0.2633
1,30,19,0.551
1,30,20,0.3355
1,30,21,0.4187
1,30,22,0.4371
1,30,23,0.5311
1,30,24,0.4426
1,30,25,0.1184
1,30,26,0.2328
1,30,27,0.3579
1,30,28,0.1158
1,30,29,0.3773
1,30,30,0.1272
1,30,31,0.3502
1,30,32,0.1371
1,30,33,0.4309
1,30,34,0.0555
1,30,35,0.3681
1,30,36,0.26
1,30,37,0.3817
1,30,38,0.3345
1,30,39,0.1219
1,31,0,0.2157
1,31,1,0.2614
1,31,2,0.418
1,31,3,0.5581
1,31,4,0.5862
1,31,5,0.313
1,31,6,0.2827
1,31,7,0.5032
1,31,8,0.0076
1,31,9,0.3426
1,31,10,0.4579
1,31,11,0.3267
1,31,12,0.111
1,31,13,0.0713
1,31,14,0.1912
1,31,15,0.1585
1,31,16,0.3112
1,31,17,0.5552
1,31,18,0.6069
1,31,19,0.3546
1,31,20,0.0597
1,31,21,0.0968
1,31,22,0.3604
1,31,23,0.491
1,31,24,0.4567
1,31,25,0.4969
1,31,26,0.3782
1,31,27,0.4529
1,31,28,0.1068
1,31,29,0.3148
1,31,30,0.1351
1,31,31,0.1285
1,31,32,0.2419
1,31,33,0.5662
1,31,34,0.2962
